RHEA_ID	DIRECTION	MASTER_ID	ID
30044	LR	30043	RXN-9772
30056	LR	30055	RXN-16000
30064	LR	30063	ADOMET-DMK-METHYLTRANSFER-RXN
30084	LR	30083	RXN0-2945
30094	BI	30091	DALADEHYDROG-RXN
30100	LR	30099	DMK-RXN
30112	LR	30111	RXN-20025
30120	LR	30119	3.1.2.21-RXN
30148	LR	30147	RXN-8506
30169	RL	30167	SEDOBISALDOL-RXN
30184	LR	30183	RXN0-5229
30188	LR	30187	DIHYDROOROTATE-DEHYDROGENASE-RXN
30236	LR	30235	RXN-14116
30252	LR	30251	RXN0-5268
30264	LR	30263	RXN-3521
30268	LR	30267	RXN-3523
30276	LR	30275	RXN-8667
30300	LR	30299	RXN-12353
30350	BI	30347	RXN-14120
30368	LR	30367	RXN-8770
30572	LR	30571	ENTMULTI-RXN
30756	LR	30755	RXN-14196
30816	LR	30815	RXN-5841
31116	LR	31115	RXN0-7192
31230	BI	31227	NACGLCTRANS-RXN
31298	BI	31295	RXN-7282
31332	LR	31331	RXN-8344
31338	BI	31335	RXN0-6254
31444	LR	31443	RXN0-6541
31452	LR	31451	CARDIOLIPSYN-RXN
31457	RL	31455	RXN-12445
31588	LR	31587	RXN0-6444
31592	LR	31591	RXN0-6460
31596	LR	31595	RXN-12896
31600	LR	31599	RXN-12886
31846	BI	31843	RXN0-6510
32064	LR	32063	RXN-12816
32156	LR	32155	RXN0-1342
32160	LR	32159	RXN-12104
32216	LR	32215	RXN-12752
32224	LR	32223	RXN0-6727
32228	LR	32227	RXN-13142
32236	LR	32235	RXN-13141
32272	LR	32271	RXN-13158
32276	LR	32275	RXN-13179
32290	BI	32287	RXN-13163
32460	LR	32459	RXN-13403
32676	LR	32675	TREHALA-RXN
32780	LR	32779	TRANS-RXN-141A
33056	LR	33055	RXN0-6427
33240	LR	33239	RXN-14249
33308	LR	33307	RXN0-2522
33364	LR	33363	TRANS-RXN-156
33368	LR	33367	TRANS-RXN-157
33372	LR	33371	TRANS-RXN-168
33388	LR	33387	RXN0-5217
33400	LR	33399	RXN0-17
33424	LR	33423	TRANS-RXN-155B
33752	LR	33751	PGPPHOSPHA-RXN
33764	LR	33763	TRANSENOYLCOARED-RXN
33904	LR	33903	RXN-13088
34081	RL	34079	RXN0-5223
34174	BI	34171	DIHYDRODIPICSYN-RXN
34188	LR	34187	MHPCHYDROL-RXN
34192	LR	34191	RXN-12070
34441	RL	34439	RXN0-6512
34540	LR	34539	RXN0-6576
34760	LR	34759	TRANS-RXN0-477
34764	LR	34763	TRANS-RXN0-499
34768	LR	34767	RXN-6321
34770	BI	34767	RXN-6321
34844	LR	34843	RXN0-6368
34848	LR	34847	RXN0-6367
34854	BI	34851	RXN0-2044
34866	BI	34863	RXN0-6513
34873	RL	34871	TRANS-RXN0-459
34876	LR	34875	RXN0-6511
34884	LR	34883	TRANS-RXN0-478
34896	LR	34895	TRANS-RXN0-479
34900	LR	34899	RXN-11475
34904	LR	34903	RXN-12864
34938	BI	34935	RXN0-5208
34944	LR	34943	TRANS-RXN-153
34948	LR	34947	RXN0-6452
34956	LR	34955	TRANS-RXN0-461
35048	LR	35047	RXN-8348
35064	LR	35063	PYRAZIN-RXN
35072	LR	35071	TRANS-RXN0-500
35084	LR	35083	RXN0-7001
35088	LR	35087	RXN0-7002
35148	LR	35147	TRANS-RXN0-453
35156	LR	35155	RXN-10015
35160	LR	35159	RXN-10017
35188	LR	35187	RXN0-6461
35246	BI	35243	RXN0-5291
35325	RL	35323	RXN-14014
35333	RL	35331	RXN-14014
35372	LR	35371	RXN0-2001
35496	LR	35495	RXN0-5040
35524	LR	35523	RXN0-5101
35544	LR	35543	RXN0-6562
35586	BI	35583	DHDOGALDOL-RXN
35588	LR	35587	RXN0-5187
35602	BI	35599	RXN0-6487
35604	LR	35603	RXN0-5186
35610	BI	35607	ACETOINDEHYDROG-A-RXN
35617	RL	35615	RXN0-5213
35622	BI	35619	RXN0-5285
36164	LR	36163	NICOTINATEPRIBOSYLTRANS-RXN
36168	LR	36167	RXN0-3741
36340	LR	36339	RXN-14480
36378	BI	36375	RXN-14552
36410	BI	36407	RXN-14569
36800	LR	36799	NUCLEOSIDE-DIPHOSPHATASE-RXN
36900	LR	36899	RXN-12458
37064	LR	37063	RXN-14481
37068	LR	37067	RXN0-5063
37088	LR	37087	RXN0-6366
37352	LR	37351	RXN-14511
37360	LR	37359	TRANS-RXN-167A
37744	LR	37743	RXN-16937
37886	BI	37883	RXN0-7075
38868	LR	38867	RXN-11833
38872	LR	38871	RXN-11834
38876	LR	38875	RXN-11835
39968	LR	39967	RXN-15121
39976	LR	39975	RXN-15123
40513	RL	40511	RXN-15299
40528	LR	40527	RXN0-5266
40664	LR	40663	RXN-15125
40668	LR	40667	RXN-15124
40672	LR	40671	RXN-15127
40676	LR	40675	RXN-15122
41557	LR	41556	RXN0-7090
41735	BI	41732	RXN0-5184
41791	BI	41788	ACP-S-ACETYLTRANSFER-RXN
41795	BI	41792	MALONYL-COA-ACP-TRANSACYL-RXN
41861	LR	41860	RXN-9655
41933	LR	41932	RXN-9549
42289	LR	42288	RXN-11484
42295	BI	42292	RXN-9590
42297	LR	42296	1-ACYLGLYCEROL-3-P-ACYLTRANSFER-RXN
42301	LR	42300	RXN-10462
42341	LR	42340	RXN0-3922
42437	LR	42436	RXN0-2461
42453	LR	42452	RXN-10720
42485	LR	42484	TRANS-RXN-169
42521	LR	42520	RXN-11836
42525	LR	42524	RXN-11837
42529	LR	42528	RXN-11838
42533	LR	42532	RXN-11839
42537	LR	42536	RXN-11840
42539	BI	42536	RXN-11840
42541	LR	42540	RXN-11841
42545	LR	42544	RXN-11842
42549	LR	42548	RXN-11843
42581	LR	42580	RXN0-2161
42617	LR	42616	RXN-12894
42621	LR	42620	RXN-12895
42629	LR	42628	RXN-11600
42701	LR	42700	RXN-11483
42709	LR	42708	TRNA-GUANINE-N7--METHYLTRANSFERASE-RXN
42713	LR	42712	TRNA-URACIL-5--METHYLTRANSFERASE-RXN
42717	LR	42716	RXN0-2281
42721	LR	42720	RXN-11845
42733	LR	42732	RXN-11578
42737	LR	42736	RXN-11576
42741	LR	42740	RXN-11574
42745	LR	42744	RXN-11635
42749	LR	42748	RXN-11591
42753	LR	42752	RXN-11592
42757	LR	42756	RXN-11593
42789	LR	42788	RXN-11589
42897	LR	42896	RXN-14992
42901	LR	42900	RXN-11573
42909	LR	42908	RXN-11601
42913	LR	42912	RXN-11602
42917	LR	42916	RXN-11586
42921	LR	42920	RXN-11598
42925	LR	42924	RXN-11637
42929	LR	42928	RXN-11638
42933	LR	42932	RXN-11866
42937	LR	42936	RXN-11867
42973	LR	42972	RXN0-7012
42979	BI	42976	RXN-15578
43009	LR	43008	RXN-15581
43021	LR	43020	RXN-15131
43037	LR	43036	RXN-15129
43085	LR	43084	RXN-11860
43089	LR	43088	RXN-11865
43110	RL	43108	RXN-12130
43161	LR	43160	RXN-12480
43221	LR	43220	RXN0-6731
43333	LR	43332	RXN-11586
43341	LR	43340	RXN-9788
43345	LR	43344	RXN-9789
43525	LR	43524	RXN-16001
43543	BI	43540	PHOSICITDEHASE-RXN
43606	RL	43604	RXN-15878
43617	LR	43616	RXN-11361
43621	LR	43620	RXN-16003
43625	LR	43624	RXN-16002
43637	LR	43636	RXN0-7078
43717	LR	43716	GSDEADENYLATION-RXN
43737	LR	43736	RXN0-6998
43745	LR	43744	RXN-1961
43753	LR	43752	RXN-18434
43757	LR	43756	2.3.1.128-RXN
43761	LR	43760	RXN0-5231
43773	LR	43772	RXN0-6950
43789	LR	43788	RXN0-5418
43891	BI	43888	RXN-12587
43893	LR	43892	RXN-12588
44013	LR	44012	PALMITOTRANS-RXN
44143	BI	44140	PYFLAVOXRE-RXN
44147	BI	44144	RXN0-6948
44151	BI	44148	RXN0-5192
44361	LR	44360	RXN-15216
44369	LR	44368	RXN0-3381
44373	LR	44372	RXN0-3381
44641	LR	44640	NUCLEOSIDE-DIP-KIN-RXN
44645	LR	44644	3.6.1.19-RXN
44738	RL	44736	RXN-15943
44901	LR	44900	GALACTONOLACTONASE-RXN
44905	LR	44904	RXN-15312
45021	LR	45020	RXN0-1241
45185	LR	45184	RXN-17900
45331	BI	45328	RXN-10856
45469	LR	45468	RXN-16281
45817	LR	45816	L-LACTDEHYDROGFMN-RXN
45949	LR	45948	RXN0-7160
45997	LR	45996	RXN-11193
46013	LR	46012	MALATE-DEHYDROGENASE-ACCEPTOR-RXN
46161	LR	46160	NQOR-RXN
46165	LR	46164	NQOR-RXN
46609	LR	46608	PROTEIN-KINASE-RXN
46745	LR	46744	RXN-16909
46749	LR	46748	RXN-16910
46865	LR	46864	RXN0-1842
46909	LR	46908	RXN0-4581
47005	LR	47004	3.1.3.16-RXN
47467	BI	47464	RXN0-5391
47719	BI	47716	RXN-15607
47721	LR	47720	RXN0-6708
47725	LR	47724	RXN-19024
47845	LR	47844	RXN-12611
47994	RL	47992	TRANS-RXN0-277
48131	BI	48128	RXN-11776
48229	LR	48228	RXN-17363
48601	LR	48600	RXN-16381
48605	LR	48604	RXN0-6442
48613	LR	48612	RXN-12473
48869	LR	48868	RXN0-4401
49233	LR	49232	TRANS-RXN-165
49241	LR	49240	TRANS-RXN-167
49249	LR	49248	TRANS-RXN-161
49253	LR	49252	TRANS-RXN-158
49253	LR	49252	TRANS-RXN0-582
49289	LR	49288	RXN-17127
49577	LR	49576	RXN-8340
49581	LR	49580	RXN-17809
49615	BI	49612	KETOGLUTREDUCT-RXN
50417	LR	50416	RXN-17846
50758	RL	50756	FLAVONADPREDUCT-RXN
51294	RL	51292	RXN-17652
51298	RL	51296	RXN-17663
51429	LR	51428	RXN0-7014
51433	LR	51432	RXN-17960
51477	LR	51476	RIBONUCLEOSIDE-TRIP-REDUCT-RXN
51586	RL	51584	CROBETREDUCT-RXN
51587	BI	51584	CROBETREDUCT-RXN
51617	LR	51616	RXN0-745
51621	LR	51620	RXN0-723
51625	LR	51624	RXN0-746
51629	LR	51628	RXN0-724
51665	LR	51664	RXN0-275
51673	LR	51672	RXN0-7173
51693	LR	51692	RXN0-7066
51729	LR	51728	RXN0-7249
51905	LR	51904	FORMYLTHFGLUSYNTH-RXN
52849	LR	52848	RXN0-7067
53429	LR	53428	RXN-17824
53710	RL	53708	DIENOYLCOAREDUCT-RXN
54081	LR	54080	RXN0-7167
54369	LR	54368	RXN0-2022
54449	LR	54448	AMINOCYL-TRNA-HYDROLASE-RXN
54729	LR	54728	RXN0-5055
55637	LR	55636	RXN0-6435
55641	LR	55640	RXN-15915
55645	LR	55644	RXN-17943
55874	RL	55872	RXN0-5375
56137	LR	56136	PEROXID-RXN
56297	LR	56296	RXN-18702
56301	LR	56300	RXN-18703
56325	LR	56324	RXN-17823
56713	LR	56712	RXN0-20
56789	LR	56788	RXN-19340
56793	LR	56792	RXN-19334
56797	LR	56796	RXN-19335
56817	LR	56816	RIBOSYLPYRIMIDINE-NUCLEOSIDASE-RXN
56859	BI	56856	CARBOXYLATE-REDUCTASE-RXN
57049	LR	57048	TRNA-S-TRANSFERASE-RXN
57061	LR	57060	RXN0-7013
57177	LR	57176	RXN-17629
57181	LR	57180	RXN-17631
57185	LR	57184	RXN-17633
57361	LR	57360	RXN-12754
57365	LR	57364	RXN-12753
57410	RL	57408	RXN-7632
57706	RL	57704	RXN-7632
57723	BI	57720	ATPSYN-RXN
58493	LR	58492	ABC-10-RXN
58665	LR	58664	RXN0-7319
58675	BI	58672	RXN-14693
58745	LR	58744	RXN0-7079
58913	LR	58912	ABC-9-RXN
59245	LR	59244	RXN-19911
59257	LR	59256	RXN0-6938
59261	LR	59260	RXN-20023
59265	LR	59264	RXN-20024
60157	LR	60156	ABC-18-RXN
60385	LR	60384	RXN-14477
60557	LR	60556	RXN0-7253
61625	LR	61624	RXN0-7317
61633	LR	61632	RXN0-7318
61721	LR	61720	RXN-20680
61726	RL	61724	RXN-20682
61731	BI	61728	RXN-20681
62169	LR	62168	RXN-12543

